25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
7839 MSdi Lambda 2.5 118 false
7840 iVgHpEVEAe Theta 0.4 218 false
7841 BSFHy Tau 1.9 112 true
7842 AAaO Pi 8.3 135 false
7843 oywRWpHVg Gamma 5.0 133 false
7844 rOFFyjIH Epsilon 5.3 87 false
7845 NRdcm Alpha 4.9 18 true
7846 KqTYHm Gamma 8.0 153 false
7847 ZAp Beta 7.4 184 true
7848 VLMR Delta 3.2 177 false
7849 uQbqzjUVK Alpha 9.8 99 true
7850 nkfGPwgswu Pi 3.4 121 false
7851 jDzITSLc Theta 5.2 210 false
7852 hKAc Tau 2.0 68 true
7853 oBdEH Tau 1.5 65 false
7854 eUsmtdgv Theta 4.2 161 false
7855 vLh Beta 7.4 36 false
7856 ahjmMloVu Alpha 3.9 91 true
7857 xggycjPiu Epsilon 0.9 233 true
7858 TiyrZGpN Pi 9.4 188 false
7859 khsx Lambda 9.5 5 true
7860 PuTQKJB Gamma 8.1 143 false
7861 TzdwgDrxR Tau 3.3 49 true
7862 fwIE Epsilon 3.4 109 true
7863 Cgh Tau 6.4 195 true
7864 athu Epsilon 6.5 86 true
7865 sNmhbBa Lambda 0.5 241 true
7866 dBYBnBIsa Tau 3.5 250 true
7867 BKGantedEF Delta 3.3 38 false
7868 Wjb Pi 2.1 55 false
7869 yXkPhVoys Epsilon 7.2 118 true
7870 rAZNpcGTA Alpha 3.8 169 false
7871 VWAn Tau 6.8 111 true
7872 Nsj Tau 6.0 21 true
7873 RjswtBtP Theta 9.4 132 false
7874 cFfeNofX Pi 7.0 153 false
7875 BfRfbgQ Tau 9.5 25 true
7876 VwCpGlwbjV Beta 3.7 242 false
7877 SyKpN Alpha 6.7 180 false
7878 DJwPxXslp Tau 1.0 217 false
7879 ItAxgXyyf Theta 2.9 41 true
7880 rlDM Theta 4.6 219 false
7881 BWUqbcZyPX Lambda 6.6 80 false
7882 uZayemwZjm Theta 6.9 56 false
7883 vvwgPdAajG Epsilon 6.0 89 false
7884 vbIB Beta 10.0 57 false
7885 mVQoH Epsilon 0.3 186 true
7886 Pvbs Pi 6.3 246 true
7887 gdAl Pi 4.4 66 false
7888 dnl Gamma 7.7 74 true
7889 Kuys Epsilon 5.8 75 false
7890 mzGmHof Tau 4.6 73 false
7891 ksa Epsilon 3.7 200 true
7892 iIWqD Gamma 0.6 23 true
7893 VCbFyI Delta 1.5 43 true
7894 QmaVC Beta 0.9 225 false
7895 TwHslx Alpha 6.4 235 false
7896 mKP Beta 9.0 3 true
7897 tkdj Theta 5.4 86 true
7898 PBCv Lambda 8.4 120 true
7899 cDrH Gamma 2.5 113 false
7900 WTEUkK Gamma 5.3 174 false
7901 zHwDbu Tau 5.4 165 true
7902 EBYZsLN Delta 1.0 233 true
7903 ZpHpgh Delta 4.0 188 true
7904 LmvjRWFsUF Pi 5.8 160 false
7905 kmUTCuIrzf Tau 8.4 71 false
7906 imYgliL Delta 6.8 20 false
7907 HtiMDn Delta 1.0 183 false
7908 xnwKFSrQhx Delta 4.7 140 false
7909 bAEcoixsMb Delta 1.7 243 false
7910 UBmlcXRS Gamma 2.5 105 false
7911 mczIqdbkx Beta 0.5 109 false
7912 jMKPZNOA Gamma 8.3 234 true
7913 RhoE Alpha 8.6 236 false
7914 bpzigzYiE Epsilon 1.9 53 false
7915 hTg Gamma 2.7 17 true
7916 OlLWbQ Pi 7.9 108 false
7917 oSx Epsilon 8.4 46 true
7918 fILT Beta 1.5 123 false
7919 ejzPIKz Pi 4.8 204 true
7920 RKze Delta 9.7 202 false
7921 mYWcbkcIQ Theta 1.0 111 false
7922 nICsd Theta 8.8 192 false
7923 MkrTWAeB Delta 0.2 209 true
7924 ApTXhpcSFp Pi 8.7 6 false
7925 VCYHGAMF Theta 0.8 236 true
7926 eVEhdyYP Pi 6.7 85 false
7927 vyVH Beta 7.0 21 false
7928 jvtPOYf Theta 5.1 59 true
7929 DdPJScip Beta 8.2 6 false
7930 fhTQgK Theta 2.0 17 false
7931 ktUKeYm Epsilon 2.2 176 false
7932 WzbhxHO Epsilon 4.9 221 false
7933 pqU Beta 1.1 191 true
7934 SSHbts Tau 4.1 83 true
7935 QZAzUqE Beta 0.2 49 false
7936 OhKkgnmpQ Theta 0.5 30 true
7937 AefYqg Epsilon 9.9 168 false
7938 Heh Theta 6.5 69 true
7939 grcZYgL Epsilon 7.8 48 false
7940 JCfL Beta 3.1 92 false
7941 vHsiIGGD Epsilon 9.7 115 true
7942 dFOFvAmhIC Delta 4.3 76 true
7943 Krka Lambda 1.6 147 false
7944 tdXUlgg Lambda 9.8 9 true
7945 vYx Theta 3.5 90 false
7946 SHlMJmpGjY Beta 4.2 89 false
7947 myMAG Epsilon 7.2 241 false
7948 ioEfvDR Pi 2.2 239 true
7949 MzDhqSCd Theta 5.5 121 true
7950 QRukEKm Pi 8.7 23 false
7951 ZzAGf Alpha 6.4 232 false
7952 rLNRU Theta 4.4 211 true
7953 IEjMoIvt Pi 3.2 230 true
7954 uui Lambda 2.6 76 true
7955 EXMf Lambda 1.6 51 true
7956 YNUafE Delta 0.3 133 true
7957 iKjtcDXh Pi 5.2 211 true
7958 ALUFsaUYaX Tau 6.2 111 true
7959 NFbaHcm Tau 8.1 54 true
7960 DnIhUhsql Pi 8.4 47 true
7961 ISl Alpha 6.6 138 false
7962 bekQkcEpJB Alpha 6.3 105 true
7963 rjqQghQO Lambda 3.6 86 false
7964 ITm Delta 1.2 110 true
7965 txUjp Theta 0.7 15 true
7966 ySwWMhCBek Gamma 9.0 109 true
7967 SYWmC Alpha 5.1 219 true
7968 OGseenn Gamma 8.4 128 true
7969 SnY Epsilon 2.3 122 false
7970 INYzF Epsilon 0.7 98 true
7971 nnOpNtWp Pi 3.1 23 true
7972 aWrcTFYub Gamma 5.9 132 false
7973 FQHQjXXTg Pi 4.6 162 false
7974 MfCeEJ Alpha 7.9 38 true
7975 bvjPsexjT Alpha 7.1 122 true
7976 odipDJY Delta 8.0 247 true
7977 oHPQXg Delta 6.3 69 true
7978 aXXJgk Gamma 8.8 128 false
7979 NSMULRunyD Pi 8.7 55 true
7980 NRroA Lambda 4.7 151 true
7981 QsDQYK Theta 0.3 8 true
7982 GPFz Epsilon 7.4 196 false
7983 HyRhJFJvGA Theta 1.6 156 true
7984 tLzei Pi 6.7 187 true
7985 TqsyzIZI Gamma 2.4 226 true
7986 VwWuHdhSg Beta 1.4 213 true
7987 xIBYspk Tau 9.1 211 true
7988 TFqIvM Tau 1.5 61 true
7989 iOKbsQFjvP Lambda 6.7 164 true
7990 HLcdz Delta 3.7 198 false
7991 cMOIVudZj Delta 0.9 67 true
7992 jOuEy Lambda 7.5 57 false
7993 DRfbPkPNG Tau 6.8 167 false
7994 SKvFKGmN Alpha 5.7 91 true
7995 cpFMTxFdeW Epsilon 5.2 59 false
7996 vud Epsilon 1.1 29 true
7997 IStiPKehQd Theta 7.8 189 false
7998 Rgz Gamma 3.9 113 true
7999 CSbPlL Delta 4.1 64 true
8000 UKffMEnd Tau 5.2 164 false
8001 ImM Pi 3.3 76 false
8002 fkASB Lambda 7.3 144 true
8003 rSczW Tau 2.4 116 true
8004 MlTpylgE Lambda 0.7 186 false
8005 RnFxaInb Delta 0.6 31 false
8006 NMW Theta 1.4 224 true
8007 zuBcTnr Gamma 8.0 249 false
8008 FFNIokr Lambda 2.2 200 false
8009 sOmUXBHi Gamma 8.8 156 true
8010 DwDVxJNS Pi 1.0 44 false
8011 YkwSDkpdBE Epsilon 7.6 222 true
8012 jntamkCl Tau 0.8 171 true
8013 unqhRqwvW Tau 0.7 168 false
8014 PHsg Pi 2.2 147 false
8015 sRHJdD Gamma 0.2 91 false
8016 PowWOaHE Beta 8.5 96 false
8017 VivPmSmmOJ Pi 6.8 230 false
8018 wUCiDTa Alpha 1.6 194 true
8019 GiKE Alpha 2.2 83 false
8020 tgMYAxpB Pi 8.8 197 false
8021 jQzi Beta 4.3 17 true
8022 AzXtc Lambda 6.4 149 false
8023 aPVzO Lambda 0.4 31 true
8024 WQLxLMEBd Lambda 2.1 65 false
8025 rzfFijbD Lambda 3.9 46 true
8026 wHiOWvE Lambda 7.0 118 false
8027 pHqa Beta 4.7 177 true
8028 tucfniS Theta 2.4 60 false
8029 adiWC Epsilon 7.5 116 false
8030 DaflKPY Gamma 2.5 186 true
8031 uur Theta 7.2 12 true
8032 nYmF Gamma 8.4 25 true
8033 CYObBzV Alpha 3.2 246 true
8034 AwDMtPv Pi 8.1 62 true
8035 dkJdYRBB Beta 7.9 110 false
8036 UFpD Tau 1.5 15 false
8037 UJXYMEp Pi 3.3 222 true
8038 ffliyiTlN Pi 9.5 113 false
8039 XGA Theta 0.3 234 true
8040 fCMNf Gamma 0.8 19 true
8041 QvjqnvG Tau 0.9 171 true
8042 BIQVecmOrN Epsilon 6.8 111 false
8043 KqQYDcKV Epsilon 4.6 19 true
8044 QMuMiL Tau 2.2 72 true
8045 qyGB Beta 0.2 217 true
8046 wpjwl Epsilon 8.9 104 false
8047 CRXR Pi 7.4 190 false
8048 cmgLMPMVl Beta 5.3 228 true
8049 lVvCiqoT Alpha 1.4 241 true
8050 qaewbllDCb Pi 5.2 70 true
8051 IIExBkavZd Epsilon 9.3 88 false
8052 LIGTxlAAff Theta 9.0 33 true
8053 rwK Beta 7.4 76 false
8054 vIOvQWPP Pi 8.4 175 true
8055 suXZubm Lambda 5.6 42 true
8056 RumNVRBU Theta 4.2 145 false
8057 GzzblnzKjI Tau 3.2 184 false
8058 azaNQaJZ Beta 4.6 24 false
8059 xHnNkL Pi 7.7 235 false
8060 rMOSJMNV Epsilon 8.1 191 true
8061 iKBl Delta 3.9 77 true
8062 HCKelq Alpha 2.6 169 false
8063 ggDREJi Alpha 5.1 117 false
8064 iNYfyca Pi 2.1 80 false
8065 gkIiZEME Theta 2.4 39 true
8066 HGZBxx Lambda 3.0 4 false
8067 GDIUByl Lambda 9.7 7 false
8068 BptqgmZlO Lambda 4.4 74 true
8069 uNVZgMdxik Tau 1.3 125 true
8070 HJuJc Lambda 4.0 158 true
8071 LzzoQApKN Tau 0.9 95 false
8072 hPgiFbGkST Theta 7.8 115 true
8073 FPWgSA Epsilon 7.7 72 false
8074 QDRoWkOo Theta 3.0 202 true
8075 iXBNDmW Beta 9.6 7 false
8076 yArfBBFt Beta 3.9 121 false
8077 zOrqWXjKrb Pi 6.1 210 true
8078 oxMvzDKJyf Delta 4.5 89 true
8079 PGJBZxUj Pi 8.5 220 true
8080 viAfav Tau 8.3 91 false
8081 WIfesk Epsilon 7.4 72 true
8082 oUKIxqAG Epsilon 5.6 248 false
8083 SbzWSg Theta 0.4 48 true
8084 rQul Gamma 2.0 207 false
8085 ISpXJLPR Gamma 3.1 250 false
8086 aNW Epsilon 8.8 93 false
8087 gsMl Epsilon 5.9 10 false
8088 eRRDpJ Pi 3.0 108 true
8089 TMtHwfSmYl Gamma 3.4 3 true
8090 VLADvTzSh Alpha 3.1 71 false
8091 mFzGHEVU Pi 2.5 185 false
8092 mHEkAgEve Tau 7.2 216 true
8093 EmzWmVcR Tau 2.7 240 false
8094 DNVeK Epsilon 7.4 131 false
8095 LOHhdjp Pi 2.2 97 false
8096 CRHIc Epsilon 10.0 158 true
8097 hgQMHsRQ Epsilon 3.0 27 true
8098 QWjAJy Theta 7.7 168 false
8099 kgQtQPq Beta 4.5 234 true
8100 RGmRUDJF Gamma 8.1 239 true
8101 UAz Alpha 5.3 173 false
8102 GztlpNqMW Alpha 7.7 167 false
8103 BsCyRBH Tau 4.8 239 true
8104 Lgo Epsilon 0.4 154 true
8105 vRGZxsCt Gamma 2.2 149 false
8106 yPwK Pi 8.9 1 false
8107 HsWxRqdP Theta 9.3 193 true
8108 iKrZ Tau 3.5 237 true
8109 Zjy Epsilon 9.9 100 false
8110 DlXJFaBjZ Lambda 6.2 233 true
8111 AAdEU Theta 8.5 27 false
8112 MnnqMzhHek Pi 3.1 71 false
8113 Ran Delta 0.3 86 false
8114 xlIE Alpha 6.8 4 true
8115 KCnHsFEI Epsilon 7.8 149 false
8116 wwNL Lambda 0.7 140 false
8117 NhGEeev Theta 3.1 202 true
8118 GHiin Delta 7.4 167 false
8119 wpelkiqRy Epsilon 7.2 29 false
8120 POxDmdWbl Theta 7.5 102 true
8121 bOdKXAwycr Delta 0.3 66 true
8122 glZODP Alpha 1.7 190 true
8123 Gqt Lambda 7.3 211 true
8124 jIEbKPpbh Alpha 4.4 142 true
8125 aUV Epsilon 8.6 21 true
8126 jHSEHs Lambda 3.6 129 true
8127 skHyOFYqY Tau 4.2 146 false
8128 dKjFCGIxb Theta 8.3 186 true
8129 BGcX Alpha 2.0 184 true
8130 ameffdUTg Gamma 1.6 232 true
8131 TAwMSb Alpha 6.4 80 true
8132 iKJOdir Lambda 9.9 120 false
8133 ysVrQa Alpha 8.1 185 false
8134 kRyvi Epsilon 3.9 148 true
8135 Zfsn Delta 5.8 16 true
8136 JDMixCGV Epsilon 4.7 140 false
8137 yOjAnuH Theta 8.1 25 true
8138 IkiRQv Delta 8.2 8 true
8139 lsm Epsilon 5.2 161 true
8140 gfb Delta 7.7 43 false
8141 OALYAzLIke Lambda 8.1 222 false
8142 KmLyRoXog Lambda 5.6 42 true
8143 DumiAcIGkz Gamma 9.3 173 false
8144 Tlsqo Beta 8.1 156 false
8145 aoHVd Beta 7.9 96 false
8146 sKkyksT Epsilon 2.6 153 false
8147 FLcxy Epsilon 6.2 187 false
8148 AnjoEZjX Delta 4.8 49 false
8149 yhgzaCyt Gamma 10.0 193 false
8150 ZUI Lambda 1.3 42 true
8151 GrjOBVx Beta 5.5 57 true
8152 LGIe Beta 0.3 172 false
8153 WYNtiRiYA Delta 10.0 167 true
8154 UlekZrsBQA Gamma 8.2 179 false
8155 qgBOkdEN Beta 8.7 25 false
8156 pRoK Theta 3.4 215 true
8157 AmiJLkBU Tau 5.1 82 false
8158 lhtHMXlfzx Gamma 4.8 137 true
8159 YoXIkWp Lambda 0.7 133 false
8160 LmZ Gamma 5.6 176 false
8161 CuJTyz Lambda 3.8 95 false
8162 qFFmCL Pi 6.1 22 false
8163 iRZJmsG Lambda 0.5 193 false
8164 yRDoFdNV Pi 4.0 38 true
8165 LHdaIiFb Tau 1.2 194 true
8166 vXneVDk Delta 5.9 17 false
8167 iYKZlQOXY Delta 8.7 237 false
8168 hSvDyYOOKq Gamma 4.8 132 false
8169 SuHIJg Tau 6.9 160 true
8170 ObulwNMZN Theta 9.1 39 false
8171 dqgngOcYY Gamma 1.2 144 true
8172 bDNHotU Tau 5.4 201 true
8173 FVKMai Gamma 5.8 168 false
8174 shu Pi 6.3 222 true
8175 joEwgd Theta 4.3 91 true
8176 yhmbQWxPIl Gamma 2.1 176 false
8177 jTov Epsilon 1.9 21 true
8178 OyPe Lambda 7.0 187 false
8179 nJcH Delta 1.2 71 true
8180 DZWICwFVug Lambda 6.8 203 false
8181 soUTh Gamma 1.5 150 true
8182 CjvDLFsls Alpha 2.9 191 false
8183 LYPifBXu Beta 5.8 159 true
8184 TKbV Pi 7.8 183 true
8185 MyVyXHlXza Beta 3.5 203 true
8186 YIZp Pi 1.4 169 true
8187 zjBic Tau 5.3 157 true
8188 gckHuPiqp Theta 1.6 33 false
8189 gSjJSFriQ Lambda 4.0 228 true
8190 lqyrF Gamma 0.3 250 false
8191 KDgnBxzG Beta 2.7 222 false
8192 AMgRXzu Alpha 6.1 169 false
8193 lokz Epsilon 7.2 17 true
8194 POGMWh Beta 6.8 100 false
8195 CnoOMsCHnF Pi 4.1 214 false
8196 iIevnWEBEZ Beta 5.0 161 true
8197 oPiPrDG Tau 1.9 48 false
8198 RAV Pi 1.0 229 true
8199 FkPeSROHv Pi 7.0 43 false
8200 EBTCioDLda Gamma 2.2 155 false
8201 WURIUiTGB Gamma 8.5 174 false
8202 iQYhvOwJ Beta 9.9 3 false
8203 GbWuhg Epsilon 3.5 234 true
8204 AGwX Beta 4.2 121 false
8205 cLARfJG Theta 1.1 226 true
8206 JCToEwaT Delta 3.5 226 false
8207 XXiqNg Pi 2.4 155 false
8208 jBVwJRb Lambda 6.7 100 false
8209 eEfwA Pi 0.7 172 false
8210 QjwBznEq Alpha 4.1 156 false
8211 hJGNPFctxx Beta 3.0 57 false
8212 ZnmdVcCU Theta 2.2 66 true
8213 vSYYy Delta 7.4 114 false
8214 YMwYiWjG Epsilon 2.3 115 false
8215 CgleSS Epsilon 2.3 8 false
8216 bGRXMZh Theta 4.5 23 false
8217 uehQorTk Theta 6.2 169 true
8218 lsrTcu Theta 5.3 118 true
8219 QUEiiuV Gamma 6.3 64 true
8220 cgfY Pi 3.6 40 true
8221 yxzSkla Beta 0.7 209 true
8222 KSqFN Theta 5.6 88 false
8223 djTMfD Gamma 6.4 86 false
8224 ansvYLahX Pi 6.8 125 false
8225 iezNSnK Pi 0.7 70 true
8226 LuJzkVCPKy Theta 5.8 138 false
8227 itTd Theta 0.6 192 false
8228 PsKVeiq Gamma 3.0 185 true
8229 pppeRZ Tau 1.1 182 true
8230 hLMpeVDsm Gamma 5.2 208 false
8231 PSx Gamma 8.2 244 true
8232 YNYZUqZ Tau 3.7 142 false
8233 OfdMJIx Alpha 3.1 116 false
8234 XttxCMzqF Beta 9.7 0 false
8235 KXInypOn Lambda 0.7 97 false
8236 QIiiA Delta 6.9 81 true
8237 ZAJQWBgcI Epsilon 0.5 66 false
8238 NrV Alpha 1.8 207 false
8239 rQvPVR Beta 6.4 246 true
8240 NZqRlM Pi 9.8 175 true
8241 eTNo Delta 5.2 29 true
8242 pCvjGzy Lambda 6.8 147 true
8243 ZTa Pi 1.9 61 true
8244 QuIMeONZkm Tau 2.6 70 false
8245 sQXl Epsilon 1.6 9 true
8246 UmM Delta 2.6 140 false
8247 lkEgjuNX Pi 2.4 113 true
8248 HCVIPiTuZP Delta 1.1 174 false
8249 JSmsMDxfHy Theta 1.3 9 false
8250 WwQSJKw Theta 2.0 55 true
8251 vnXeUvbqIc Theta 3.6 25 false
8252 MPseNT Alpha 9.9 75 true
8253 pTkomu Theta 2.6 10 false
8254 bMlsdkH Theta 4.8 135 false
8255 nEwJArEBS Lambda 9.4 158 false
8256 GZevXdHj Epsilon 6.1 153 false
8257 FFA Theta 0.3 128 false
8258 ELrhtoS Epsilon 4.6 247 false
8259 DqjY Tau 4.4 209 false
8260 YTffPBsIm Gamma 1.5 120 true
8261 LQwu Beta 3.4 220 false
8262 CXxCgXOVaW Alpha 6.0 91 false
8263 WvjcRl Lambda 2.2 64 true
8264 vllUH Beta 5.8 141 false
8265 IWjgTsAfO Delta 8.4 58 false
8266 ZunIAhGc Beta 5.2 242 false
8267 Ucj Epsilon 2.6 210 true
8268 OTFqYc Delta 0.7 121 false
8269 nBfsASCr Beta 5.1 10 true
8270 FNXPDZy Theta 9.9 141 true
8271 OkSi Pi 5.3 150 true
8272 qZxyLjKqCC Alpha 0.6 230 false
8273 ZpGq Alpha 9.4 215 false
8274 jhYuiqWHQ Pi 1.4 130 true
8275 jYp Delta 3.0 1 false
8276 owqgri Gamma 1.3 185 true
8277 uZivIVpT Alpha 5.8 230 true
8278 qot Lambda 6.3 38 true
8279 UgJCqYy Delta 0.8 129 true
8280 FrvGvHwf Theta 7.9 72 false
8281 fJObr Gamma 5.3 134 true
8282 iJwakSQJe Theta 5.9 89 false
8283 GptNUPFY Alpha 6.5 248 true
8284 RrxKKYq Pi 3.7 41 false
8285 Vuky Epsilon 8.5 195 true
8286 zjOnSplLmU Theta 5.1 2 true
8287 Gma Delta 1.2 225 true
8288 fKQIXAfCrK Epsilon 6.5 97 false
8289 AJGqfwaEC Gamma 7.8 87 true
8290 cfOwJOV Tau 8.8 243 true
8291 YcewhYw Alpha 2.5 87 false
8292 sbtvB Epsilon 5.2 186 true
8293 oqIexiosrB Alpha 4.0 196 false
8294 mibPIKgebX Pi 4.0 86 true
8295 WCZHsivuWe Tau 2.0 169 false
8296 TJn Beta 5.7 111 false
8297 ayuEuneh Pi 5.3 62 true
8298 wJpdzIWh Theta 6.9 161 false
8299 rdadba Beta 5.4 222 false
8300 DMsOp Lambda 2.1 145 false
8301 wkYaPIOD Tau 4.7 188 true
8302 cZkjgqg Gamma 2.2 122 true
8303 RkIl Tau 9.3 20 true
8304 bZyhHBnjr Theta 3.1 56 true
8305 xwPXP Delta 7.9 62 true
8306 fnG Theta 6.8 162 true
8307 WvvKSH Gamma 4.7 201 false
8308 Rqc Delta 7.1 37 true
8309 KqYg Alpha 4.2 182 true
8310 urKXB Pi 8.2 150 false
8311 cshVVzUFJg Gamma 3.7 137 false
8312 ScGsLNeSuE Lambda 7.6 78 false
8313 YXdyyE Lambda 7.1 167 true
8314 XSdNxC Delta 10.0 51 true
8315 vVpJngJPXK Theta 0.4 22 true
8316 AaXNBC Tau 8.3 130 false
8317 ejDDUKQ Theta 0.7 13 true
8318 noXnRGeg Lambda 8.8 84 false
8319 eTrXz Pi 7.8 52 false
8320 FfUtsATA Beta 0.3 96 true
8321 aDCpfwj Theta 9.1 234 true
8322 QSdVC Theta 0.3 250 false
8323 beOuLfEh Lambda 5.9 99 false
8324 IWtPKuFZJC Lambda 5.3 125 true
8325 taBsGrth Lambda 7.6 91 false
8326 QEs Pi 7.4 4 true
8327 MTMm Gamma 1.8 9 false
8328 wVD Gamma 5.5 158 false
8329 lwULeW Delta 2.3 150 true
8330 AgX Delta 0.7 215 false
8331 kLu Lambda 1.0 194 true
8332 sYK Tau 6.6 80 true
8333 HjNCg Delta 2.8 43 false
8334 KTNNWw Lambda 10.0 70 false
8335 RqvUH Alpha 5.6 133 false
8336 CYkdJc Epsilon 1.7 111 true
8337 qXSSls Theta 8.2 110 true
8338 SGRztsF Pi 0.2 120 true
8339 YXrjl Alpha 5.4 87 true
8340 gFifCj Tau 9.7 140 false
8341 azeIZxsOr Pi 3.3 207 false
8342 OTvVX Alpha 1.6 235 true
8343 fuIquUef Tau 1.2 36 true
8344 UQegBBBjv Gamma 9.4 14 false
8345 CQMOJjOi Alpha 0.2 24 false
8346 sFkxoTcgAb Delta 3.5 134 true
8347 mCB Epsilon 6.6 12 false
8348 QfqykM Alpha 6.1 236 true
8349 dItqDbrUV Beta 7.7 190 true
8350 hvqbB Delta 7.9 32 true
8351 aVQTM Alpha 9.2 237 true
8352 vOo Theta 5.6 217 true
8353 PdAMJksvb Epsilon 8.9 107 true
8354 ZlGlUjB Delta 0.1 159 false
8355 gfQOzUVs Tau 9.5 174 true
8356 CNa Gamma 5.5 232 true
8357 smZdXGm Tau 7.0 49 false
8358 RnUcthg Gamma 0.1 238 true
8359 AwqGNNwjbG Beta 6.7 15 false
8360 jsOIl Epsilon 2.8 74 false
8361 GdwGn Lambda 7.8 184 true
8362 kzZT Epsilon 1.1 236 true
8363 DLlNBgjX Pi 8.1 73 false
8364 HxRI Delta 9.6 84 false
8365 JkItb Theta 5.5 152 true
8366 YOZhI Lambda 4.4 92 true
8367 wrySSXw Gamma 7.9 241 false
8368 BfrdR Delta 4.8 60 true
8369 HDOX Lambda 2.8 37 true
8370 DqMSNLaQ Lambda 5.2 12 false
8371 kWX Epsilon 5.9 147 true
8372 UrPoIl Theta 5.7 22 true
8373 suulDAmbfV Alpha 1.4 0 true
8374 MRvPKzGFWg Lambda 2.3 34 false
8375 mkIC Theta 3.6 40 true
8376 XMWUmqCi Pi 7.8 160 false
8377 ybzcDph Alpha 2.7 189 false
8378 blxEnFPTKv Theta 9.7 105 false
8379 ICDXHPj Epsilon 3.6 142 false
8380 UgQjW Gamma 1.1 179 true
8381 jsCLetv Pi 7.3 210 true
8382 EXHsp Lambda 0.9 52 false
8383 xjNiJ Beta 0.3 17 false
8384 jXeakgGq Gamma 4.9 140 false
8385 qLYRJBof Tau 1.1 226 false
8386 dOcHzVX Epsilon 0.3 10 true
8387 dGuoWj Lambda 6.0 243 true
8388 pdOHW Tau 9.7 222 false
8389 yjKaStH Alpha 5.2 105 true
8390 YhO Theta 0.2 233 true
8391 IIrRBdgPrJ Alpha 0.5 67 false
8392 OauQuk Pi 1.1 127 false
8393 nTqFNnqNRI Alpha 9.6 166 false
8394 PSTyU Pi 3.1 88 true
8395 osNt Beta 1.0 125 false
8396 oTTQMfSO Delta 5.8 5 false
8397 XmPwLs Tau 1.7 34 true
8398 OFbKbcdrU Pi 3.6 18 false
8399 IfbJvz Beta 5.2 63 false
8400 NuFBW Theta 7.7 140 false
8401 QRh Tau 0.3 190 false
8402 ICPCGY Beta 4.1 119 true
8403 DpyniMQ Epsilon 8.0 229 true
8404 FJOygeTXC Beta 8.9 228 true
8405 dKHcG Delta 1.8 156 true
8406 AjNH Epsilon 5.2 56 true
8407 Kwjrhy Beta 2.1 191 true
8408 HwJtaGNhBD Pi 5.3 74 true
8409 lkX Lambda 2.9 161 false
8410 JIfGvRLi Gamma 8.4 237 true
8411 iNbKOmJ Tau 1.4 128 false
8412 uUziIj Lambda 2.8 89 true
8413 EqacbL Lambda 1.3 231 false
8414 HJDQr Tau 7.6 103 true
8415 QhlEeucRfs Epsilon 1.8 102 true
8416 MLntgkS Delta 0.5 40 false
8417 Rwau Epsilon 2.4 142 true
8418 WBxI Gamma 5.7 106 true
8419 Tqcb Beta 7.4 116 true
8420 vIJiSf Beta 1.4 22 false
8421 reeSh Theta 5.8 199 false
8422 NEijvdGr Delta 8.8 12 true
8423 JgVPiOQr Alpha 3.6 61 true
8424 IWUuUFC Beta 8.6 71 true
8425 xmNwxCJp Theta 2.1 200 false
8426 Err Beta 2.7 207 true
8427 tRzv Beta 2.0 42 true
8428 hqvScKsX Tau 0.3 156 true
8429 QKlLenCPz Delta 0.2 235 false
8430 SthDsP Lambda 2.7 155 true
8431 eQFSZspwv Gamma 8.2 24 true
8432 kwUiviQW Theta 1.4 36 true
8433 TuelpGB Beta 9.7 8 false
8434 TUeI Lambda 3.9 81 false
8435 MkRmcX Beta 3.2 88 false
8436 obPdD Gamma 3.2 245 true
8437 IBHH Epsilon 6.8 100 true
8438 pCWQLlUNN Gamma 2.5 227 true
8439 SoqpVJhTzI Alpha 3.1 222 true
8440 EhBy Alpha 8.1 226 false
8441 IDIGGrX Lambda 7.7 101 true
8442 EMSTR Delta 0.4 244 true
8443 XGtleQKs Gamma 6.6 72 true
8444 tPcaZHBIau Epsilon 8.0 221 true
8445 OhuqTafLuC Gamma 5.9 10 true
8446 XZfjPkt Pi 8.7 105 true
8447 ZHPeD Lambda 5.6 101 false
8448 JzdYK Lambda 6.1 94 true
8449 yOioiGjz Theta 0.6 108 false
8450 tiq Epsilon 2.9 23 true
8451 lNG Tau 5.7 152 false
8452 jIOQQjRKLJ Alpha 5.2 155 false
8453 oHoyYndMlG Gamma 7.7 187 true
8454 UeVS Epsilon 5.5 188 false
8455 gUOvo Lambda 6.4 239 false
8456 UyfsBW Epsilon 0.8 115 true
8457 TiVOMIXDNG Gamma 6.3 114 true
8458 xkTUg Pi 4.0 166 true
8459 zJvYgaMRSF Alpha 7.7 89 true
8460 VYJRi Tau 2.8 146 true
8461 uvxBxMLZ Theta 9.9 91 false
8462 XMVEEfGfRR Beta 0.8 165 true
8463 IEbemDuwv Tau 3.0 194 true
8464 nztPU Tau 5.2 207 false
8465 nwa Epsilon 5.9 240 false
8466 HqP Pi 6.6 234 false
8467 TvrD Gamma 7.9 236 false
8468 WppwHOSoN Pi 9.7 176 false
8469 GRJpjJAeN Epsilon 1.1 215 false
8470 IpV Theta 4.4 95 false
8471 UilW Gamma 6.9 172 true
8472 pSkbzupY Lambda 0.6 153 false
8473 HvUCCQvN Lambda 6.2 30 false
8474 HLcc Delta 9.0 105 true
8475 lafRFrADbu Alpha 8.4 103 false
8476 lkVEpi Delta 8.1 68 false
8477 YQQkaPew Lambda 2.3 41 false
